id_persona|nivel_estudio|institucion|colegio|adeuda_materias_secundario|titulo|razon_abandono
56569|Secundario||ESCUELA POLIMODAL NRO. 1 DON CESAR GASCON||BACHILLER EN CIENCIAS EXACTAS|
56569|Universitario|UNIVERSIDAD NACIONAL DE MAR DEL PLATA||||
56570|Secundario||ESCUELA DE EDUCACION MEDIA N° 5 BENITO ANGEL FACETTI||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
56570|Superior|I.S.F.D N° 79||||
56571|Secundario||COLEGIO NRO. 18 NICOLASA BERRONDO DE QUIROGA||Certificado de Educación Polimodal Modalidad Cs. Nat. y Técnico Medio Agropec.|
56571|Superior|IFDCVM||||
56572|Secundario||ESCUELA NORMAL JOSE BENJAMIN GOROSTIAGA||BACHILLER CON ORIENTACION PEDAGOGICA|
56572|Superior|ESC  NORMAL DR. JOSÉ BENJAMÍN GOROSTIAGA||||
56573|Secundario||ESCUELA PROVINCIAL NRO. 701 POLITÉCNICA 'FRANCISCO EDUARDO GILARDONI'||PRODUCCIÓN DE BIENES Y SERVICIOS|
56573|Superior|INSTITUTO 804||||
56574|Secundario||INSTITUTO JOSE MANUEL ESTRADA||PERITO MERCANTIL O BACH. COMERCIAL|
56574|Superior|INSTITUTO FRANCISCO DEL PAULA ROBLES||||
56575|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56575|Superior|INSTITUTO DE FORMACIÓN DOCENTE Y TÉCNICA N° 33||||
56576|Secundario||ESCUELA N.SUP.EN LENGUAS VIVAS MARIANO ACOSTA||BACHILLER EN CIENCIAS FÍSICO-MATEMATICA|
56576|Universitario|UNIVERSIDAD DE BUENOS AIRES||||
56577|Secundario||E.P.E.T. NRO. 1 GRAL ANGEL VICENTE PEÑALOZA||BACHILLER Y AUXILIAR TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS|
56577|Superior|I.S.F.D JOAQUIN V. GONZALEZ||||
56579|Secundario||ESC. SECUNDARIA BASICA NRO. 4||BACHILLER EN CIENCIAS NATURALES|
56579|Superior|ISDF N°6||||
56580|Secundario||ESCUELA TECNICA NRO. 1 JULIO ARGENTINO ROCA||BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR|
56580|Superior|INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA 81||||
56581|Secundario||CANONIGO NARCISO GOIBURU TECNICA 2||TÉCNICO EN ADMINISTRACION DE EMPRESAS|
56581|Superior|"INFOD ""DR. LUIS CESAR INGOLD"""||||
56582|Secundario||ESCUELA PROFESIONAL FERNANDO ERRO||PRODUCCIÓN DE BIENES Y SERVICIOS|
56582|Superior|"INSTITUTO SUPERIOR DEL PROFESORADO I-28 ""PBRO. A. R. MEYER"""||||
56583|Secundario||INSTITUTO GENERAL MARTIN RODRIGUEZ||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56583|Superior|INSTITUTO DE FORMACION DOCENTE Nº6||||
56584|Secundario||INSTITUTO DR PEDRO DIAZ PUMARA||ARTE, DISEÑO Y COMUNICACIONES|
56584|Superior|INSTITUTO TERRERO||||
56585|Secundario||ESCUELA TECNICA NRO. 4 ALFONSINA STORNI||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
56585|Universitario|UNIVERSIDAD NACIONAL DE MAR DEL PLATA||||
56586|Secundario||C.E.P. NRO. 37(EX-ENS 86)||BACHILLER HUMANISTICO|
56586|Universitario|UNNE||||
56587|Secundario||ESCUELA DE COMERCIO EX NRO. 83-DR. ADOLFO GUEMES||MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56587|Superior|JORGE LUIS BORGUES N° 6043||||
56588|Secundario||COLEGIO SECUNDARIO ING. RICARDO F. MAURY EX NRO. 87||PRODUCCIÓN DE BIENES Y SERVICIOS|
56588|Universitario|UNIVERSIDAD NACIONAL DE SALTA||||
56589|Secundario||U.E.P. Nº   18-NUESTRA SEÑORA DE ITATI||BACHILLER COMUN|
56589|Superior|INSTITUTO DE NIVEL SUPERIOR SAN FERNANDO REY||||
56590|Secundario||INSTITUTO MARIA AUXILIADORA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56590|Universitario|UNIVERSIDAD NACIONAL DE LA PAMPA||||
56591|Secundario||PRIV. MONSEÑOR DR. R. J. TAVELLA||BACHILLER HUMANISTA|
56591|Superior|INSTITUTO PROFESORADO CONCORDIA||||
56592|Secundario||COLEGIO NACIONAL ALEJANDRO CARBO||BACHILLER|
56592|Superior|ISDICA||||
56593|Secundario||INSTITUTO PRIVADO DOCTOR BERNARDO FRIAS EX NRO. 20||PRODUCCIÓN DE BIENES Y SERVICIOS|
56593|Universitario|UNIVERSIDAD NACIONAL DE SALTA||||
56594|Secundario||E.P.E.T. NRO. 1 GRAL ANGEL VICENTE PEÑALOZA||TÉCNICO ELECTROMECANICO|
56594|Superior|ISFD JOAQUÍN V. GONZÁLEZ||||
56595|Secundario||PROVINCIA DE LA PAMPA||Bachiller en la Mod. Prod. de Bienes y Servicios  y Técnico en Ind.de Procesos|
56595|Universitario|UNIVERSIDAD NACIONAL DE LA PAMPA||||
56596|Secundario||INSTITUTO SAN LUIS GONZAGA||BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN DE PERSONAL|
56596|Superior|INSTITUTO N°804||||
56597|Superior|I.S.F.D. Y T. N°27||||
56598|Secundario||INSTITUTO NTRA.SEÑORA DEL ROSARIO||BACHILLER CON CAPACITACION LABORAL EN ADMINIST. EMPRESARIAL|
56602|Secundario||COLEGIO NUESTRA TIERRA|||
56603|Secundario||COLEGIO SAN JOSE|||
56604|Secundario||ESCUELA TECNICA NRO. 1 REPUBLICA DE MEXICO||TÉCNICO ELECTROMECANICO|
56605|Secundario||PRIM.ADULTOS NRO. 16 'JOSE MANUEL ESTRADA' ANEXO 3||BACHILLER EN ARTES|
56606|Secundario||COLEGIO HOLANDES (EX 9000)||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56607|Secundario||INSTITUTO DE ESTUDIO SUPERIORES EATA||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
56608|Secundario||ESCUELA DE EDUCACION SECUNDARIA N°1 LUCIO V. MANSILLA||BACHILLER EN EDUCACION FISICA|
56609|Secundario||ESCUELA TECNICA NRO. 1 GRAL. DON JOSE DE SAN MARTIN||TÉCNICO ELECTROMECANICO|
56610|Secundario||INSTITUTO DE ESTUDIO SUPERIORES EATA||BACHILLER AGRARIO|
56610|Superior|EATA||||
56611|Secundario||INSTITUTO SECUNDARIO DE RAUCH|||
56612|Secundario||ESCUELA DE EDUCACION SECUNDARIA Nº18||BACHILLER CON ORIENTACION COMUNICACION SOCIAL|
56614|Secundario||ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO||MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56614|Superior|INSTITUTO DE FORMACION TECNICA A.M.E.N.T.||||
56616|Secundario||ESCUELA TECNICA NRO. 3||TÉCNICO EN ADMINISTRACION DE EMPRESAS|
56617|Secundario||ESCUELA NACIONAL DE COMERCIO|||
56618|Secundario||COLEGIO SAN CAYETANO|||
56619|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA  N° 2 ING. FELIPE SENILLOSA||PERITO AUXILIAR EN SERVICIOS HIDROGRAFICOS (OCEANOGRAFO)|
56620|Secundario||ESCUELA POLIMODAL NRO. 4 MARCIANO M ALDUNCIN||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56621|Secundario||INSTITUTO NUESTRA SEÑORA DE FÁTIMA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56622|Secundario||INSTITUTO INMACULADA CONCEPCION DIPREGEP N° 4106||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56623|Secundario||ESCUELA SECUNDARIA N°5 SARGENTO CABRAL|||
56624|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|||
56624|Superior|IGA||||
56625|Secundario||INSTITUTO SAN ANTONIO DE PADUA||ECONOMÍA Y GESTIÓN DE LAS ORG.: ADMIN.|
56626|Secundario||COLEGIO AYRES DEL CERRO|||
56627|Secundario||ESCUELA  DE EDUCACION MEDIA NRO.3 FLORENTINO AMEGHINO||BACHILLER EN CIENCIAS NATURALES|
56628|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|||
56629|Secundario||INSTITUTO SAINT EXUPERY|||
56630|Secundario||COLEGIO SAN JOSE|||
56631|Secundario||INSTITUTO JUAN LUIS VIVES||MAESTRO MAYOR DE OBRA|
56632|Secundario||ESCUELA NACIONAL ERNESTO SABATO|N|Bachiller en Ciencias de la Naturaleza|
56633|Secundario||COLEGIO SAGRADA FAMILIA|||
56633|Superior|CRUZ ROJA TANDIL||||
56634|Secundario||INSTITUTO CERVANTES|||
56635|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||TÉCNICO ELECTROMECANICO|
56636|Secundario||INSTITUTO INMACULADA CONCEPCION|||
56637|Secundario||San Cayetano|N|Bachiller Ciencias Naturales|
56638|Secundario||INSTITUTO PERALTA RAMOS|||
56639|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||TÉCNICO ELECTROMECANICO|
56640|Secundario||ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56641|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||HUMANIDADES Y CIENCIAS SOCIALES|
56643|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER COMUN C/INTENSIF. EN IDIOMAS EXTRANJEROS|
56645|Secundario||INSTITUTO SANTA TERESA|||
56646|Secundario||ESCUELA SECUNDARIA Nº10 GRAL JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56648|Secundario||ESCUELA POLIMODAL NRO. 2 EMILIO V ALAVEDRA||BACHILLER EN CIENCIAS NATURALES|
56649|Secundario||COLEGIO ALEMAN DE TEMPERLEY||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56650|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 VICENTE PEREDA||Tecnico en Electronica|
56651|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER ESPECILIZADO EN CIENCIAS BIOLOGICAS|
56652|Secundario||ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO||BACHILLER CON ORIENTACION EN GESTION EMPRESARIAL|
56653|Secundario||ESCUELA DE EDUCACION SECUNDARIA NRO.11-POLIVALENTE DE ARTE|||
56653|Secundario|||N||
56654|Secundario||COLEGIO SAN IGNACIO|N|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
56655|Secundario||COLEGIO SAN JOSE|||
56656|Secundario||COLEGIO MUSICAL IDRA|||
56657|Secundario||COLEGIO SAN JOSE||HUMANIDADES Y CIENCIAS SOCIALES|
56658|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
56659|Secundario||COLEGIO ALEMAN DE TEMPERLEY|||
56659|Secundario||Escuela Normal Mixta Gral. Jose De San Martin|N||
56660|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
56661|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|||
56662|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||PERITO AUXILIAR EN SERVICIOS HIDROGRAFICOS (OCEANOGRAFO)|
56663|Secundario||ECOLE SECONDAIRE MONT-BLEU||BACHILLER CON ESPECIALIZACION EN CIENCIAS DE LA COMUNICACION|
56665|Superior|TÉCNICA 2 ING FELIPE SENILLOSA||||
56666|Secundario||COLEGIO AYRES DEL CERRO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56667|Secundario||ECOLE SECONDAIRE MONT-BLEU|||
56669|Secundario||ESCUELA DE EDUCACION SECUNDARIA AGRARIA DE AZUL||BACHILLER Y TÉCNICO AGRARIO|
56670|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||TÉCNICO OPERADOR Y PROGRAMADOR DE COMPUTADORAS|
56671|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||Bachiller en Promoción Socio Cultural|
56671|Secundario||Tecnica|N||
56672|Secundario||ESCUELA NORMAL NACIONAL DE MAESTRO DE LAS FLORES BACH. Y COM. DOMINGO F. SARMIENTO||MODALIDAD CIENCIAS NATURALES|
56673|Secundario||ESCUELA TECNICA NRO. 1 CEFERINO NAMUNCURA||Bachiller en Promoción Socio Cultural|
56674|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|||
56675|Secundario||ECOLE SECONDAIRE MONT-BLEU|||
56678|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||Bachiller en Promoción Socio Cultural|
56679|Secundario||INSTITUTO NUESTRA SEÑORA DE FÁTIMA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56679|Secundario||INSTITUTO NUESTRA SEÑORA DE FÁTIMA||MODALIDAD CIENCIAS NATURALES|
56680|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
56681|Secundario||ESCUELA TECNICA NRO. 3|||
56682|Secundario||ESCUELA TECNICA NRO. 1 JULIO ARGENTINO ROCA||PERITO AUXILIAR EN SERVICIOS HIDROGRAFICOS (OCEANOGRAFO)|
56683|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||HUMANIDADES Y CIENCIAS SOCIALES|
56684|Secundario||ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT|||
56685|Secundario||ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT||BACHILLER C/SALIDA LABORAL EN INFORMATICA|
56686|Secundario||ESCUELA TECNICA NRO. 1 REPUBLICA DE MEXICO||TÉCNICO ELECTROMECANICO|
56688|Secundario||ESCUELA TECNICA NRO. 1 LUCAS KRAGLIEVICH||TÉCNICO ELECTROMECANICO|
56690|Secundario||ESC. ADULTOS Nº 34|||
56691|Secundario||ECOLE SECONDAIRE MONT-BLEU|||
56691|Universitario|UNLP||||
56692|Secundario||COLEGIO ALEMAN DE TEMPERLEY||BACHILLER BILINGüE EN CIENCIAS SOCIALES|
56693|Secundario||ESCUELA DE EDUCACION TECNICA NRO 1 GRAL JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN ENERGIAS NO CONVENCIONALES|
56694|Secundario||COLEGIO SAN IGNACIO||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56694|Superior|INSITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA||||
56695|Secundario||ESCUELA SECUNDARIA Nº1 GRAL. ANTONIO GONZALEZ BALCARCE||BACHILLERATO|
56696|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
56696|Superior|SIGLO XXI||||
56698|Secundario||COLEGIO NUESTRA TIERRA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56700|Secundario||ESCUELA TECNICA NRO. 1 LUCAS KRAGLIEVICH||TÉCNICO EN PRODUCCIÓN AGROPECUARIA|
56702|Secundario||INSTITUTO DR PEDRO DIAZ PUMARA||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
56702|Universitario|UNIVERSIDAD NACIONAL DE LA PLATA||||
56706|Secundario||ESCUELA TECNICA NRO. 1 JUAN LABAT||TÉCNICO EN PRODUCCIÓN AGROPECUARIA|
56707|Secundario||ESCUELA DE EDUCACION SECUNDARIA Nº18||BACHILLER EN COMUNICACION SOCIAL|
56708|Secundario||ESCUELA DE EDUCACION SECUNDARIA Nº18||BACHILLER EN COMUNICACION SOCIAL|
56708|Universitario|Unicen||||
56709|Secundario||INSTITUTO SECUNDARIO DE RAUCH||BACHILLER EN CIENCIAS NATURALES|
56710|Secundario||ESCUELA NORMAL SUPERIOR BERNARDINO RIVADAVIA -MEDIA NRO.6-||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56711|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER ESPECILIZADO EN CIENCIAS BIOLOGICAS|
56712|Secundario||ESCUELA TECNICA Nº1 LIBERTADOR SIMON BOLIVAR||TÉCNICO ELECTROMECANICO|
56713|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|||
56714|Secundario||INSTITUTO SAN MIGUEL||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56715|Secundario||ESCUELA TECNICA NRO. 1||Bachiller en Promoción Socio Cultural|
56718|Secundario||INSTITUTO SECUNDARIO ARGENTINO DANES ALTAMIRA||BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES|
56719|Secundario||ESCUELA NORMAL SUPERIOR BERNARDINO RIVADAVIA -MEDIA NRO.6-||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y HUMANAS|
56721|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR|||
56722|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN CIENCIAS SOCIALES|
56723|Secundario||ESCUELA SECUNDARIA N°2 FLORENTINO AMEGHINO||CIENCIAS NATURALES, SALUD Y AMBIENTE|
56724|Secundario||INSTITUTO NUEVA POMPEYA (EX 9001)||HUMANIDADES Y CIENCIAS SOCIALES|
56725|Secundario||ESCUELA POLIMODAL NRO. 10 JOSE MANUEL ESTRADA||MODALIDAD CIENCIAS NATURALES|
56726|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER EN CIENCIAS NATURALES|
56727|Secundario||ESCUELA DE EDUCACIÓN TÉCNICA N° 3 DR. NORBERTO PINEYRO||TÉCNICO EN TECNOLOGIA DE ALIMENTOS|
56728|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56729|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||BACHILLER CON ESPECIALIZACION EN GESTION Y ADMINISTRACION|
56730|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
56731|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56732|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER EN CIENCIAS NATURALES|
56733|Secundario||ESCUELA TECNICA NRO. 1 JUAN LABAT||TÉCNICO ELECTROMECANICO|
56734|Secundario||COLEGIO COLINAS DE PERALTA RAMOS||BACHILLER ESPECILIZADO EN CIENCIAS BIOLOGICAS|
56735|Secundario||ESCUELA SECUNDARIA Nº1 FRANCISCO N DE LAPRIDA||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56736|Secundario||INSTITUTO JOSE HERNANDEZ||PERITO COMERCIAL|
56736|Universitario|Universidad Nacional de Cordoba||||
56737|Secundario||COLEGIO NUESTRA SEÑORA DEL ROSARIO||HUMANIDADES Y CIENCIAS SOCIALES|
56739|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER ESPECILIZADO EN CIENCIAS BIOLOGICAS|
56739|Secundario||ESCUELA NACIONAL ERNESTO SABATO|N|BACHILLER EN ECONOMÍA Y ADMINISTRACION|
56741|Secundario||COLEGIO NACIONAL DE TRES ARROYOS||BACHILLER EN CIENCIAS NATURALES|
56742|Secundario||COLEGIO NACIONAL DE TRES ARROYOS|||
56743|Secundario||COLEGIO NACIONAL DE TRES ARROYOS||BACHILLER|
56743|Universitario|UNLP||||
56744|Secundario||ESCUELA DE EDUCACION SECUNDARIA NRO.11-POLIVALENTE DE ARTE||BACHILLER CON ORIENTACION ARTISTICA ESP. EN PINTURA|
56745|Secundario||COLEGIO NUEVAS LENGUAS||MODALIDAD CIENCIAS NATURALES|
56746|Secundario||ESCUELA MEDIA N° 1 GENERAL MANUEL BELGRANO||MODALIDAD CIENCIAS NATURALES|
56747|Secundario||ESCUELA TECNICA Nº1 LIBERTADOR SIMON BOLIVAR||TÉCNICO ELECTROMECANICO|
56748|Secundario||CENTRO DE FORMACION AGRARIA Y MEDIO AMBIENTE||BACHILLER CON ORIENTACIÓN EMPRESARIAL|
56750|Secundario||INSTITUTO SANTA TERESITA||BACHILLER EN CIENCIAS SOCIALES|
56751|Secundario||ESCUELA TECNICA NRO. 3||TÉCNICO EN MEDIOS DE COMUNICACION|
56753|Secundario||COLEGIO SAN JOSE||BACHILLER CON ORIENTACION EN CIENCIAS ECONOMICAS|
56754|Secundario||INSTITUTO EXCELSIOR||BACHILLER CON ORIENTACION ADMINISTRACION CONTABLE|
56755|Secundario||INSTITUTO NUESTRA SEÑORA DE LUJAN||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56756|Secundario||CENS 059||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
56758|Secundario||INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56760|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||TÉCNICO QUIMICO|
56761|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER ESPECILIZADO EN CIENCIAS BIOLOGICAS|
56762|Secundario||INSTITUTO SAN MIGUEL||BACHILLER EN CIENCIAS SOCIALES|
56763|Secundario||ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56764|Secundario||ECOLE SECONDAIRE MONT-BLEU||BACHILLER EN COMUNICACION SOCIAL|
56765|Secundario||INSTITUTO NUESTRA SEÑORA DE FÁTIMA||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56766|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER MODALIDAD CIENCIAS NATURALES|
56767|Secundario||INSTITUTO SAGRADA FAMILIA||CIENCIAS NATURALES, SALUD Y AMBIENTE|
56768|Secundario||ESCUELA TECNICA NRO. 1 GRAL. DON JOSE DE SAN MARTIN||TÉCNICO EN PRODUCCIÓN AGROPECUARIA|
56769|Secundario||ESCUELA DE EDUCACION MEDIA NRO.3 DR. BENITO JUAREZ||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56770|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1||BACHILLER|
56771|Secundario||ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT||TÉCNICO ELECTROMECANICO|
56773|Secundario||COLEGIO SAN CAYETANO|N|BACHILLER EN CIENCIAS NATURALES|
56774|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
56775|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº 11 (EX. CENTRO POLIVALENTE DE ARTE)||BACHILLER CON ORIENTACION ARTISTICA ESP. EN MUSICA|
56776|Secundario||ESCUELA DE EDUCACION MEDIA NRO.3 DR. BENITO JUAREZ||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES|
56777|Secundario||ESCUELA TECNICA NRO. 1 RAUL SCALABRINI ORTIZ||TÉCNICO OPERADOR Y PROGRAMADOR DE COMPUTADORAS|
56778|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56779|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER EN CIENCIAS ECONOMICAS|
56780|Secundario||ESCUELA DE EDUCACION TECNICA NRO.1 GRAL SAVIO||TÉCNICO EN COMPUTACION|
56781|Secundario||COLEGIO SAN JOSE||BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y HUMANAS|
56782|Secundario||COLEGIO SAGRADA FAMILIA||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56783|Secundario||INSTITUTO DOMINGO F.SARMIENTO||BACHILLER EN CIENCIAS SOCIALES|
56784|Secundario||ESCUELA POLIMODAL NRO. 1 FRANCISCO N DE LAPRIDA||BACHILLER EN CIENCIAS SOCIALES|
56785|Secundario||COLEGIO GRAL DON JOSE DE SAN MARTIN (EX 9000)||BACHILLER EN CIENCIAS SOCIALES|
56786|Secundario||INSTITUTO SAN ANTONIO DE PADUA||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
56787|Secundario||COLEGIO DE LA SIERRA||HUMANIDADES Y CIENCIAS SOCIALES|
56787|Universitario|Universidad Nacional de La Plata||||
56789|Secundario||COLEGIO SANTO DOMINGO||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
56790|Secundario||ESCUELA MONSEÑOR ANTONIO SURCE||Bachiller en Ciencias Sociales|
56791|Secundario||INSTITUTO SAN ROMAN||BACHILLER NACIONAL|
56792|Secundario||ESCUELA DE EDUCACION TECNICA NRO.1 GRAL SAVIO||TÉCNICO EN COMPUTACION|
56793|Secundario||INSTITUTO SUPERIOR SANTO DOMINGO GUZMAN (EX 9000)||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
56794|Secundario||COLEGIO MARIANO MORENO||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
56795|Secundario||ESCUELA DE EDUCACIÓN MEDIA N°1 FRANCISCO N. DE LAPRIDA||HUMANIDADES Y CIENCIAS SOCIALES|
56796|Desconoce|Estrella de Belén||||
56796|Secundario||ECOLE SECONDAIRE MONT-BLEU||Bachiller, modalidad en Economía y Gestión de las Organizaciones|
56797|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER EN CIENCIAS ECONOMICAS|
56797|Universitario|Fasta||||
56798|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
56798|Superior|Instituto Superior de Formación Técnica N° 75||||
56799|Secundario||COLEGIO DE LA SIERRA||BACHILLERATO|
56800|Secundario||COLEGIO NUESTRA SEÑORA DE FATIMA||BACHILLER EN CIENCIAS NATURALES|
56801|Secundario||COLEGIO SAN JOSE||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56802|Secundario||ESCUELA SECUNDARIA Nº2||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
56803|Secundario||INSTITUTO DE ESTUDIO SUPERIORES EATA||BACHILLER AGRARIO|
56803|Universitario|Universidad Nacional del Sur||||
56804|Secundario||ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA||PRODUCCIÓN DE BIENES Y SERVICIOS|
56805|Secundario||INSTITUTO SAN JOSE||BACHILLER EN CIENCIAS SOCIALES|
56806|Secundario||COLEGIO SAN IGNACIO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
56807|Secundario||ESCUELA TECNICA NRO. 3||BACHILLERATO|
56810|Secundario||ESC. SECUNDARIA BASICA NRO. 8||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
